time,OC,EC,Si,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Ba,Pb,Na+,NH4+,K+,Cl-,NO3-,SO42-,babs_370H,babs_470H,babs_520H,babs_590H,babs_660H,babs_880H,babs_990H
2024-11-01 00:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 01:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 02:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 03:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 04:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 05:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 06:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 07:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 08:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 09:00:00,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 10:00:00,-999.000000,-999.000000,0.021635,1.874357,0.277360,0.235217,0.095214,0.007475,0.000413,0.002522,0.012878,0.222214,0.001994,0.006686,0.059110,0.005824,0.002196,0.002621,0.006954,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
2024-11-01 11:00:00,-999.000000,-999.000000,0.026088,1.874727,0.217708,0.240533,0.097670,0.008623,0.000819,0.003334,0.013051,0.215179,0.002063,0.006881,0.061383,0.005270,0.002036,0.000959,0.009349,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,18.907482,14.866066,12.579824,10.857484,9.342566,6.678172,6.367720
2024-11-01 12:00:00,4.380198,1.065372,0.039505,1.816890,0.140154,0.227739,0.094213,0.007911,0.001683,0.002788,0.012198,0.204837,0.001952,0.005816,0.053811,0.005556,0.002092,0.001142,0.006737,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,16.811304,13.490963,11.501163,9.861497,8.425020,6.127705,5.741980
2024-11-01 13:00:00,3.936988,0.856215,0.052944,1.842334,0.120803,0.224235,0.094294,0.008022,0.001454,0.002916,0.013350,0.231028,0.001979,0.006441,0.058024,0.005979,0.002799,-999.000000,0.008737,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,5.088300,15.562120,12.547209,10.703806,9.158368,7.794683,5.735432,5.356401
2024-11-01 14:00:00,3.777757,1.174541,0.111554,1.844695,0.123558,0.226815,0.099768,0.010393,0.001333,0.003510,0.018194,0.283941,0.002437,0.006848,0.101576,0.005198,0.002676,-999.000000,0.011230,1.665900,6.057800,-999.000000,0.478300,2.303600,6.097700,16.949391,13.710783,11.681237,9.995445,8.522703,6.555489,6.145705
2024-11-01 15:00:00,3.668749,1.465425,0.142429,1.882783,0.152592,0.237192,0.107058,0.013432,0.000961,0.004863,0.035738,0.577496,0.002659,0.008983,0.078607,0.006347,0.002744,-999.000000,0.009060,1.106200,4.551100,0.290800,0.347700,1.264200,4.848200,18.304443,14.713774,12.419411,10.518424,8.931539,7.125367,6.702520
2024-11-01 16:00:00,3.966651,1.180185,0.077347,1.888956,0.139138,0.244278,0.104501,0.014191,0.001934,0.004812,0.038440,0.459487,0.003967,0.008404,0.085613,0.005834,0.002396,0.001843,0.008925,0.905800,4.110300,0.288200,0.418600,1.413600,5.071000,20.032181,16.041829,13.470203,11.376611,9.646794,7.875025,7.422356
2024-11-01 17:00:00,4.405200,2.116849,0.039483,1.924823,0.105774,0.230311,0.094726,0.013827,-999.000000,0.005603,0.029833,0.337469,0.005655,0.008033,0.086727,0.005647,0.001858,0.002894,0.010308,0.731800,3.280700,0.250000,0.402500,1.366000,4.604000,24.086270,19.132464,16.017464,13.488862,11.441373,9.292944,8.793804
2024-11-01 18:00:00,5.392502,1.640201,0.039821,1.750436,0.113955,0.219381,0.098068,0.016090,0.001915,0.006967,0.047427,0.476644,0.003342,0.015512,0.073912,0.004657,0.002252,0.003114,0.010870,0.636000,3.340900,0.234300,0.408400,1.747400,4.914300,26.341613,19.643733,16.110810,13.376764,11.243962,8.859272,8.423466
2024-11-01 19:00:00,5.685462,2.440360,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,26.353609,19.710678,16.278358,13.665964,11.507052,8.577737,8.084896
2024-11-01 20:00:00,4.481177,1.853469,0.045938,-999.000000,0.128493,0.223559,-999.000000,0.015672,0.001169,0.004269,0.026602,0.459749,0.002243,0.013149,-999.000000,0.005369,0.001683,0.007504,0.011466,0.435400,2.499300,0.209200,0.367500,1.837700,3.754600,35.891991,27.425067,22.779248,19.323790,16.297064,11.924526,11.062934
2024-11-01 21:00:00,6.954056,2.482031,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,30.639211,24.513118,20.697242,17.610592,14.949379,11.177616,10.434760
2024-11-01 22:00:00,5.982719,1.517337,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,24.848945,19.853177,16.782351,14.299137,12.229227,9.464524,8.940970
2024-11-01 23:00:00,5.859313,1.247826,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,16.506338,13.155533,11.077294,9.445157,8.075156,6.195766,5.886472
2024-11-02 00:00:00,4.382430,1.088829,-999.000000,2.272367,0.122444,0.193243,0.082840,0.007529,0.002181,0.004681,0.013042,0.198519,0.002733,0.008491,0.052025,0.010676,0.001447,-999.000000,-999.000000,0.354800,4.036000,-999.000000,0.942500,5.704800,3.952900,14.230295,11.350934,9.485437,8.024042,6.814048,4.995027,4.714441
2024-11-02 01:00:00,4.663073,1.226742,0.026709,2.255325,0.127400,0.185504,0.088534,0.006187,0.001836,0.004706,0.014852,0.209958,0.002963,0.008845,0.049656,0.008727,0.002041,0.001723,-999.000000,0.285200,4.058600,0.224900,0.811700,4.974500,4.108000,16.587411,13.137185,10.918567,9.206500,7.835753,5.616551,5.277670
2024-11-02 02:00:00,4.965476,0.926665,0.040141,2.133786,-999.000000,0.198676,-999.000000,-999.000000,0.002273,0.003254,0.013203,0.231307,-999.000000,-999.000000,0.065767,0.007909,0.001602,0.001584,0.037632,0.260200,4.130100,0.189700,0.737100,5.235800,4.281900,15.785237,12.520954,10.450019,8.842537,7.530379,5.443748,5.045333
2024-11-02 03:00:00,4.908785,0.913581,0.038827,2.191323,0.093253,0.174078,0.063850,0.004756,0.002265,0.002856,0.011402,0.169568,0.002602,0.007045,0.045055,0.008333,0.001621,0.001743,0.020940,0.234600,4.484100,0.196400,0.812800,6.557000,4.195000,15.848877,12.174789,10.129650,8.585327,7.275404,5.205393,4.795709
2024-11-02 04:00:00,4.606492,1.121242,0.051104,2.185830,0.094572,0.172896,0.070877,0.006083,0.002068,0.002315,0.012392,0.184591,0.001783,0.006960,0.045501,0.007873,0.001490,0.002148,0.010372,0.212100,4.470600,0.174000,0.739700,6.080400,4.231300,18.728558,14.464793,12.209336,10.499934,8.944618,6.586384,6.076705
2024-11-02 05:00:00,4.574754,1.436505,0.045800,2.254233,0.068304,0.180614,0.078179,0.006591,0.001690,0.002580,0.012194,0.206241,0.002337,0.006486,0.046158,0.007405,0.002078,0.001938,0.010245,0.213600,4.397500,0.180700,0.722900,5.432500,4.441300,17.671907,13.966799,11.872911,10.251261,8.782112,6.531141,6.049881
2024-11-02 06:00:00,3.877742,0.928220,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,14.265766,11.114178,9.342988,7.998885,6.798774,4.913112,4.502574
2024-11-02 07:00:00,3.841937,0.833427,-999.000000,1.470114,0.034881,0.132119,0.044412,0.004079,0.001170,0.002252,0.006315,0.120232,0.001420,0.004587,0.025727,0.005723,0.001079,0.001432,0.005173,0.181300,3.675800,0.164800,0.500000,3.368100,3.934100,15.312807,12.008431,10.036941,8.553266,7.206009,5.130926,4.718970
2024-11-02 08:00:00,3.740987,0.952210,-999.000000,1.236688,0.018034,0.127198,0.086133,0.004668,0.000578,0.002052,0.005343,0.112810,0.000975,0.004382,0.022054,0.003426,0.000693,0.000521,0.004947,0.191200,3.166100,0.143400,0.393100,2.565800,3.394500,15.556198,11.812041,9.710959,8.186316,6.858497,4.839200,4.437825
2024-11-02 09:00:00,3.246207,1.294002,-999.000000,1.409143,0.038839,0.173819,0.092859,0.006264,0.000647,0.002170,0.014129,-999.000000,0.001213,0.006015,0.052210,0.004207,-999.000000,0.001910,0.022965,0.182800,2.753300,0.134400,0.252700,1.548700,2.635000,21.816563,16.724098,13.790201,11.589869,9.750591,6.968325,6.431169
2024-11-02 10:00:00,-999.000000,-999.000000,-999.000000,2.364219,0.081989,0.264289,-999.000000,-999.000000,-999.000000,0.004214,-999.000000,-999.000000,-999.000000,0.008535,-999.000000,0.006591,-999.000000,-999.000000,0.043479,0.183100,2.757300,-999.000000,0.160900,1.131800,2.424400,41.315956,32.065795,26.484193,22.326920,18.847095,13.470943,12.427874
2024-11-02 11:00:00,4.321725,0.981123,-999.000000,2.188400,0.049017,0.178860,0.092637,0.005819,0.002563,0.006429,0.016170,-999.000000,0.003150,0.005788,-999.000000,0.004570,-999.000000,-999.000000,0.024532,0.304100,4.409300,0.141200,0.391000,5.658200,4.507000,19.681906,14.998801,12.336881,10.337053,8.693013,6.206619,5.714795
2024-11-02 12:00:00,4.067839,0.966650,-999.000000,1.824604,0.041114,0.136664,0.064293,0.005553,0.003076,0.004018,0.012135,0.235851,0.002556,0.004759,0.079307,0.004189,0.002502,-999.000000,0.014446,0.313700,3.967500,0.231100,0.220100,2.454300,5.359700,16.925622,13.024461,10.886210,9.238353,7.846990,5.708391,5.302958
2024-11-02 13:00:00,3.713304,0.853625,-999.000000,1.368815,0.029061,0.099616,0.063266,0.004656,0.002355,0.002535,0.007763,0.148295,0.001973,0.003741,0.045390,0.003292,0.001432,-999.000000,0.006869,0.331200,3.356300,0.182200,0.182200,1.667100,4.758500,14.343252,11.021861,9.192706,7.806810,6.619723,4.760811,4.412491
2024-11-02 14:00:00,3.485564,0.893515,-999.000000,1.475070,0.023980,0.107296,0.076349,0.004995,0.002591,0.003627,0.011007,0.182895,0.002247,0.004401,0.050782,0.004100,0.001637,0.002062,0.006502,0.302500,2.887100,0.132000,0.165000,1.484800,3.316000,14.236382,10.931436,9.215470,7.919930,6.728794,4.950108,4.589998
2024-11-02 15:00:00,3.166499,0.892822,-999.000000,1.363110,0.029292,0.107341,0.077848,0.005754,0.002235,0.003213,0.009515,0.167778,0.002194,0.004128,0.045559,0.003237,0.001506,-999.000000,0.006980,0.315600,2.913300,0.135200,0.157800,1.346800,3.082400,14.313487,11.341500,9.608354,8.279341,7.050724,5.181980,4.789966
2024-11-02 16:00:00,2.958976,0.936454,0.034311,1.392479,0.028812,0.104202,0.066067,0.005973,0.001401,0.002821,0.009650,0.175346,0.001764,0.004026,0.046562,0.003135,0.001871,-999.000000,0.006536,0.288300,2.838600,0.122000,0.160800,1.291800,2.932800,13.582000,10.864263,9.184484,7.861309,6.650139,4.794063,4.396338
2024-11-02 17:00:00,2.826625,0.861106,0.053222,1.245402,0.046483,0.094004,0.051529,0.006565,0.000730,0.001716,0.007472,0.140709,0.001348,0.004523,0.031698,0.002244,0.000920,0.000796,0.005005,0.306100,2.656300,0.120200,0.153000,1.262500,2.814800,11.264317,8.943276,7.563472,6.488435,5.520664,4.016994,3.705301
2024-11-02 18:00:00,2.518533,0.617616,0.082310,1.039738,0.064849,0.089123,0.046675,0.006306,0.000954,0.001209,0.004766,0.127900,0.000920,0.004332,0.023935,0.002287,0.000934,0.001249,0.002741,0.325600,2.369800,-999.000000,0.170800,1.195600,2.626000,9.007959,7.115258,6.018958,5.168866,4.421481,3.247914,3.005392
2024-11-02 19:00:00,2.071869,0.874295,0.078203,1.041272,0.082395,0.085525,0.048162,0.006305,-999.000000,0.001373,0.004818,0.124899,0.001126,0.004364,0.024566,0.002108,0.000658,0.001914,0.003232,0.410900,2.076000,-999.000000,0.210800,1.259700,2.151700,8.927951,7.062611,5.926773,5.051389,4.290363,3.075574,2.831344
2024-11-02 20:00:00,2.455953,1.527623,0.044827,0.996001,0.064524,0.095845,0.050768,0.006408,0.000557,0.001647,0.005080,0.132982,0.000549,0.004559,0.028329,0.002276,0.000765,0.001413,0.003247,0.456700,1.799400,-999.000000,0.225600,1.128100,1.997500,10.212444,8.022799,6.701898,5.699964,4.845063,3.484960,3.223674
2024-11-02 21:00:00,2.762709,0.514789,0.070555,0.970323,0.102415,0.117112,0.050423,0.007354,-999.000000,0.002576,0.005430,0.159004,0.000969,0.005302,0.038862,0.001954,0.000648,-999.000000,0.003503,0.485900,1.659700,-999.000000,0.251100,1.315700,1.878100,13.364864,10.267773,8.523828,7.228179,6.124240,4.421542,4.091287
2024-11-02 22:00:00,4.415844,-999.000000,0.106054,0.947339,0.127033,0.198750,0.055518,0.007753,0.000504,0.003926,0.013422,0.198401,0.001219,0.007270,0.062781,0.003294,0.000694,-999.000000,0.004967,0.407400,1.570400,-999.000000,0.193000,1.125600,1.902800,20.301163,15.206166,12.508927,10.562563,8.918001,6.355346,5.886887
2024-11-02 23:00:00,5.192606,1.096040,0.068337,0.964243,0.071012,0.210612,0.059957,0.008619,-999.000000,0.005357,0.018975,0.240100,0.002145,0.008049,0.070426,0.003688,0.000888,0.002101,0.006901,0.486000,1.933000,-999.000000,0.507600,2.402800,1.835900,19.225039,14.083306,11.430438,9.556732,8.020837,5.624188,5.247797
2024-11-03 00:00:00,5.212430,0.904734,0.037309,0.965190,0.131588,0.257965,0.100600,0.006674,0.000438,0.016563,0.019711,0.268624,0.003994,0.009849,0.091535,0.005943,0.000728,0.004967,0.034200,0.423100,2.335100,0.159300,0.439500,3.582300,1.653800,18.187226,13.225692,10.727425,8.991368,7.569186,5.351347,5.056100
2024-11-03 01:00:00,5.179734,1.169907,0.126738,1.182940,0.148230,0.275267,0.102086,0.008417,0.000349,0.014834,0.020471,0.267557,0.004061,0.010867,0.101325,0.003525,0.001148,0.004223,-999.000000,0.374700,2.355500,0.171300,0.422900,3.736700,1.536400,17.673209,12.944027,10.546564,8.853875,7.480881,5.342529,5.031033
2024-11-03 02:00:00,4.738356,1.283297,0.190863,1.235033,0.138066,0.254396,0.080767,0.008631,-999.000000,0.007840,0.017849,0.239447,0.002107,0.009792,0.089436,0.003700,0.001046,0.002611,-999.000000,0.409600,2.927600,0.229400,0.546200,5.756900,1.611300,21.260725,14.759452,11.931744,10.011556,8.400287,5.941883,5.499533
2024-11-03 03:00:00,5.505452,1.537485,0.159009,1.160546,0.138475,0.221328,0.102644,0.009338,0.000548,0.006555,0.018235,0.279641,0.001984,0.010489,0.098687,0.004979,-999.000000,0.003857,-999.000000,0.351700,3.048300,0.234500,0.500900,6.256400,1.497500,23.013628,16.880396,13.926116,11.814541,9.896611,7.062857,6.475326
2024-11-03 04:00:00,4.905427,1.101384,-999.000000,1.138310,0.327119,0.284307,-999.000000,0.009916,0.001116,-999.000000,0.035632,-999.000000,-999.000000,0.018580,-999.000000,0.006072,0.001426,0.000906,-999.000000,0.358000,3.233100,0.208400,0.609200,6.241700,1.672600,21.085110,16.297931,13.596992,11.519861,9.714990,7.071691,6.571482
2024-11-03 05:00:00,4.447419,1.475474,0.314377,1.205205,0.394474,0.329690,-999.000000,0.009298,0.001094,-999.000000,0.032695,-999.000000,-999.000000,-999.000000,-999.000000,0.005496,0.001744,0.005862,0.041920,0.414100,3.565400,0.199000,0.607700,7.969600,1.564900,19.707213,15.475292,12.946522,11.038237,9.376935,6.999857,6.576173
2024-11-03 06:00:00,4.462628,1.184847,0.297199,1.097415,0.316645,0.272021,0.098048,0.006997,0.000244,-999.000000,0.028754,-999.000000,-999.000000,-999.000000,-999.000000,0.004662,0.002103,0.005548,0.023761,0.512400,4.063500,-999.000000,-999.000000,9.253100,1.871900,18.748990,14.341104,11.817125,9.989364,8.455533,6.287553,5.925121
2024-11-03 07:00:00,4.728605,1.324448,0.175319,2.195192,0.266481,0.291162,0.118960,0.008767,0.000626,-999.000000,0.023259,0.326808,-999.000000,-999.000000,0.177903,0.005920,0.001812,0.005687,0.029939,0.482100,4.261800,-999.000000,-999.000000,9.144200,1.789900,20.261285,15.254232,12.509742,10.544021,8.927410,6.537877,6.193650
2024-11-03 08:00:00,4.839521,1.502821,0.103104,2.511271,0.059076,0.213958,0.062600,0.008123,0.000814,0.004958,0.013482,0.199693,0.001589,0.009436,0.064733,0.004388,0.001666,0.005089,0.010540,0.548100,4.643500,0.289600,-999.000000,9.421400,2.420000,16.296884,12.598112,10.416774,8.821929,7.479340,5.347706,5.031921
2024-11-03 09:00:00,4.965489,1.037570,0.121818,1.772118,0.045560,0.239420,0.051144,0.008473,0.000637,0.003119,0.011372,0.197333,0.001751,0.008730,0.056377,0.003403,0.001280,0.003692,0.006826,0.389500,6.237000,0.208100,-999.000000,9.416800,5.356600,16.531661,12.635450,10.443286,8.844128,7.509195,5.376212,4.977547
2024-11-03 10:00:00,5.707036,1.063915,0.136792,2.183048,0.066911,0.246052,0.069643,0.009806,0.001357,0.007942,0.012246,0.223262,0.002813,0.011184,0.080839,0.003496,0.001226,0.003731,0.008488,0.294900,6.551100,0.171600,0.605800,7.387400,3.752700,17.923010,13.454895,11.081999,9.357456,7.909277,5.634511,5.191740
2024-11-03 11:00:00,-999.000000,-999.000000,0.286286,2.048378,0.132955,0.215869,0.131124,0.009344,-999.000000,0.027222,0.018009,0.330193,-999.000000,0.012356,0.155487,0.005295,0.002256,0.004298,0.010783,0.344800,7.100300,0.183200,0.441700,6.728600,3.889600,26.599536,19.734922,16.355540,13.913741,11.850519,8.568207,7.924320
2024-11-03 12:00:00,5.944432,1.230816,0.097151,1.532137,0.054078,0.178160,0.060382,0.006383,0.001537,0.008726,0.011483,0.213869,0.003914,0.009738,0.088646,0.002752,0.001473,0.004400,0.007530,0.384100,8.654000,0.138700,0.720300,14.901700,4.081600,17.256857,13.002285,10.908191,9.361158,7.939509,5.790342,5.337009
2024-11-03 13:00:00,3.970143,0.732422,-999.000000,1.354575,0.022866,0.218063,0.047641,0.006433,0.000631,0.005827,0.006755,0.168103,0.001538,0.008729,0.056682,0.003886,0.000908,0.002708,0.004547,0.299000,6.923900,0.170800,0.464400,9.203400,3.181700,12.256443,9.555789,8.086758,6.946961,5.899975,4.299601,3.956937
2024-11-03 14:00:00,5.397953,0.771352,0.064848,1.852633,0.044927,0.187766,0.081767,0.005011,0.000362,0.012795,0.010052,0.217233,0.004015,0.009638,0.075223,0.004786,0.001456,0.003958,0.006777,0.248100,5.210700,0.194200,0.199600,2.993700,2.594500,14.193940,11.174675,9.555297,8.286115,7.127386,5.342427,4.976099
2024-11-03 15:00:00,3.672466,0.902170,0.135035,1.885871,0.058020,0.147928,0.080675,0.010004,0.001811,0.004208,0.009761,0.207465,0.002140,0.005874,0.049310,0.004076,0.001899,-999.000000,0.004021,0.327100,5.865600,0.232900,0.271700,4.080400,3.659100,13.869146,11.235312,9.562027,8.261187,7.064625,5.199537,4.810073
2024-11-03 16:00:00,3.654000,0.847954,0.315828,2.057361,0.072034,0.163283,0.087824,0.011848,0.001270,0.004019,0.010205,0.241942,0.002411,0.006102,0.052488,0.004494,0.001626,0.001007,0.003682,0.439300,5.439800,0.189800,0.303700,3.151000,3.742200,13.513438,10.821786,9.221755,7.977878,6.855485,5.085818,4.723711
2024-11-03 17:00:00,3.006923,0.949289,0.233199,2.036961,0.197424,0.184574,0.096996,0.010094,0.001410,0.001713,0.007289,0.206075,0.002279,0.006533,0.036336,0.003441,0.001572,0.002511,0.005840,0.705600,5.159900,0.165400,0.402400,3.142300,4.085000,12.232033,9.808090,8.351392,7.210501,6.208378,4.589841,4.266738
2024-11-03 18:00:00,3.002131,0.693806,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,11.049282,8.734367,7.359337,6.312751,5.385321,3.907507,3.622075
2024-11-03 19:00:00,2.167172,0.588641,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,8.979014,7.125279,5.945530,5.043692,4.271160,3.012688,2.766647
2024-11-03 20:00:00,2.042053,0.622504,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,10.008411,8.062156,6.813980,5.825008,4.980937,3.577299,3.311963
2024-11-03 21:00:00,2.613407,0.449012,0.099308,2.024158,0.215874,0.174798,0.084668,0.007929,0.002738,0.001322,0.006475,0.159498,0.002479,0.003243,0.027975,0.004348,0.001457,-999.000000,0.005939,0.639300,3.196700,0.133200,0.367600,1.529100,3.170100,10.704554,8.627480,7.303774,6.253639,5.356517,3.872491,3.590642
2024-11-03 22:00:00,2.212620,0.703202,0.108592,1.977458,0.198236,0.170156,0.081249,0.006071,0.002612,0.001043,0.005868,0.143772,0.002025,0.003763,0.026951,0.004420,0.001593,0.001604,0.005436,0.794400,3.399200,0.151300,0.535000,1.875200,3.728900,10.782912,8.758373,7.356853,6.234824,5.298494,3.747748,3.433925
2024-11-03 23:00:00,1.760787,1.183646,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,11.014330,9.002465,7.607118,6.492083,5.547308,3.972154,3.663463
2024-11-04 00:00:00,2.354528,0.550664,0.038027,2.108533,0.173692,0.172795,0.075678,0.006346,-999.000000,0.000985,0.005686,0.132890,0.004486,0.002413,0.026550,0.006109,0.001180,-999.000000,0.002340,0.766000,3.374700,0.171400,0.519600,1.890900,3.835400,11.646460,9.488967,7.973432,6.766433,5.740797,4.068636,3.728769
2024-11-04 01:00:00,2.658416,0.790150,0.127065,2.000074,0.113364,0.182904,0.072782,0.006294,0.004226,0.003877,0.007788,0.159783,0.003166,0.002994,0.042248,0.004619,0.001852,-999.000000,0.007057,0.759900,3.476800,0.169500,0.524800,1.907900,4.050800,12.495169,9.910207,8.246449,6.943034,5.874468,4.127146,3.772823
2024-11-04 02:00:00,3.248785,0.827568,0.217061,2.311633,0.202879,0.254136,0.092520,0.008117,0.002549,0.024305,0.015302,0.328794,0.005372,0.005564,0.107873,0.006304,0.002130,0.002262,0.013655,0.771800,3.724200,0.156500,0.615300,2.450400,4.463600,19.463161,15.281244,12.766447,10.773779,9.168084,6.560885,6.065154
2024-11-04 03:00:00,4.256424,1.165690,-999.000000,2.723951,0.231463,0.333636,0.109900,0.010571,0.002877,0.019360,0.018804,0.357841,0.007515,0.006888,0.134754,0.007777,0.003420,0.001678,0.020050,0.714800,3.896300,0.172000,0.693300,3.611400,4.326200,22.408154,17.199822,14.456133,12.354104,10.508898,7.643593,7.045600
